Dates,SP500,Cons Disc,Cons Staples,Energy,Financials,Health,Industrials,Info Tech,Materials,Telecom,Utilities
4/30/1998,0.015586867,0.015687852,0.019190529,0.001818949,0.019222271,0.022629017,0.020028223,0.008178949,0.010312356,0.013211755,0.020544259
5/1/1998,0.008287248,0.006693829,0.008537079,0.036769648,0.015401163,-0.011650261,0.003130275,0.00544055,0.010777449,0.009730091,-0.003552402
5/4/1998,0.000954876,0.004497624,0.005398609,-0.012553905,-0.008501854,0.005276248,0.000527522,-0.00061815,0.007950973,0.019608471,0.002055271
5/5/1998,-0.005849641,-0.005896005,-0.004316553,-0.008995954,-0.010395369,-0.004845743,-0.008842223,0.00110855,-0.00152849,-0.009194874,0.000610213
5/6/1998,-0.009289869,-0.002621589,-0.008164296,-0.0024039,-0.016275924,-0.012685029,-0.007848012,-0.006355938,-0.009563459,-0.016758102,-0.006509607
5/7/1998,-0.008867679,-0.005536912,-0.009209177,-0.015212269,-0.007961224,-0.005870797,-0.009824524,-0.007379267,-0.01480911,-0.014190279,-0.002962799
5/8/1998,0.011810656,0.007119727,0.009330318,0.00633348,0.009118163,0.020429435,0.011761431,0.023364507,0.005672953,0.007142412,0.003520835
5/11/1998,-0.000859153,0.0034734,0.004954194,-0.000441599,-0.001620089,-0.001812123,-0.002720978,-0.013062639,0.02693708,-0.005185377,-0.001395674
5/12/1998,0.008278824,0.008296198,0.003489425,0.007524622,0.011686613,0.009149811,0.003831975,0.014526938,0.0060501,0.005273783,0.00234362
5/13/1998,0.002939242,0.011720965,-0.000200212,0.000963982,-0.000171718,0.00301118,0.006844429,0.007939942,0.005569494,-0.012006014,-0.007215805
5/14/1998,-0.001308957,-0.000176569,0.001160673,0.001750318,-0.003584182,0.002638724,0.000694118,-0.007993422,0.000444222,-0.000492203,-0.006420387
5/15/1998,-0.007722407,-0.006732839,-0.013531134,-0.006887654,0.002868372,-0.007021626,-0.011370523,-0.017994553,-0.011165192,-0.0030481,-0.001356929
5/18/1998,-0.002515792,-0.002180153,0.00465183,-0.015035876,-0.003529264,0.010317817,-0.005796398,-0.008897955,-0.011575184,0.004032264,-0.000565931
5/19/1998,0.00334629,0.00204681,0.003987359,0.001562884,0.00507477,0.006109968,0.00331634,0.006954237,0.003005474,-0.006279455,-0.004880273
5/20/1998,0.00869875,0.012983754,0.017768684,-0.004965009,0.015663005,0.008098904,0.013483166,-0.013888021,0.007052812,0.023347364,0.007198557
5/21/1998,-0.003956714,0.006821488,0,-0.01000459,-0.001577865,-0.013937195,-0.002289172,-0.010830409,-0.006260419,-4.40E-05,-0.004641956
5/22/1998,-0.00374501,-0.002312342,-0.003005618,-0.000996919,-0.004805255,-0.005295901,-0.006734309,-0.007550164,0.001243922,0.002677848,-0.001249078
5/26/1998,-0.014911419,-0.012615275,-0.012554717,-0.013602547,-0.015188575,-0.016489857,-0.018966588,-0.015063125,-0.027439785,-0.009293379,-0.00729847
5/27/1998,-0.001508204,-0.003367454,0.002163462,0.002111836,-0.013204953,0.007284159,-0.003659849,0.007761444,-0.00459878,-0.005591069,-0.000916066
5/28/1998,0.005045584,0.011692943,0.007177923,0.008493977,0.006566355,-0.000398181,0.005589542,-0.001794924,-0.00362404,0.005192742,0.013088447
5/29/1998,-0.006168021,-0.000482657,-0.001351889,-0.005425999,-0.003946266,-0.012267823,-0.003778977,-0.020835447,-0.014153683,-0.001461891,0.016484814
6/1/1998,0.000183758,0.005689293,0.011590549,-0.004490683,0.007213345,-0.004257905,-0.003666636,-0.022907826,-0.007930634,0.008563661,0.025964079
6/2/1998,0.002053068,0.002484365,0.001532688,-0.005849721,0.004147949,-0.006154635,-0.005588972,0.019296133,0.001913876,0.001800497,-0.004126628
6/3/1998,-0.009416137,-0.007822612,-0.003698171,-0.012083616,-0.011390369,-0.007391714,-0.0098565,-0.021327204,0.001790938,-0.006514681,0.002011143
6/4/1998,0.011119293,0.006167054,0.002715949,0.020089548,0.007733005,0.020158507,0.007348262,0.026401573,0.004819573,0.006163619,-0.003808285
6/5/1998,0.017267129,0.016476405,0.023387881,0.023550747,0.014208609,0.021790555,0.013109119,0.013963186,0.017067269,0.019127691,0.006465481
6/8/1998,0.001724397,0.004792273,-0.002576082,-0.016518112,0.010553665,0.006277181,0.002391794,0.00248131,0.007846825,-0.01173758,-0.001300602
6/9/1998,0.002431733,-0.000896804,0.004954022,-0.012823624,-0.001464624,0.009074228,0.005767077,0.012933852,-0.011764156,0.005257796,-0.001410897
6/10/1998,-0.005443041,0.000640656,-0.012411985,-0.008284975,-0.001269197,0.002352417,-0.008242897,-0.018044345,-0.017015653,0.003072332,0.009619616
6/11/1998,-0.015776847,-0.015446814,-0.016661186,-0.024179173,-0.015873349,-0.012751228,-0.015710344,-0.013997621,-0.022355042,-0.019942624,0.006272974
6/12/1998,0.003903467,-0.002822469,0.004917688,0.020594022,-0.001922995,0.011084263,0.003280997,0.001846807,-0.005683049,0.011830309,-0.000160355
6/15/1998,-0.020057207,-0.024206798,-0.010216447,-0.027138579,-0.023839724,-0.01861344,-0.017812012,-0.022010683,-0.029919818,-0.013639067,-0.006812052
6/16/1998,0.00977537,0.009400149,0.003443434,0.01945956,-0.000353128,0.01365569,0.007291901,0.027253076,0.012175373,0.004581708,-0.00318051
6/17/1998,0.017828942,0.018495969,0.022464953,0.025385961,0.02528396,0.016863005,0.017768209,0.003813059,0.016149842,0.019155172,-0.000486053
6/18/1998,-0.000630107,0.000519751,0.004394595,-0.016355181,-0.003766483,0.007537466,0.002530793,-0.002420763,-0.003997668,-0.000560719,0.001673189
6/19/1998,-0.005169777,-0.008435933,-0.014529226,-0.010677258,-0.002653669,-0.00533194,-0.009311054,0.005295732,-0.014150301,0.008506302,-0.005841328
6/22/1998,0.002336096,0.00579106,0.001170138,0.010584092,-0.004254771,-0.006512953,-0.00221352,0.020382987,-0.009419813,0.002008591,-0.001520005
6/23/1998,0.014652203,0.016491579,0.01470444,0.013327361,0.009871065,0.007951274,0.010049057,0.030880716,0.004595394,0.021790483,0.003525045
6/24/1998,0.01192933,0.013868201,0.006356278,0.006140893,0.024455813,0.019462083,0.011576825,0.022597293,0.010682594,-0.03498391,-0.000595673
6/25/1998,-0.00318741,-0.000716257,-0.004859301,0.00150654,0.000560381,-0.004786768,-0.001878405,-0.010424053,-0.004796172,0,-0.011659716
6/26/1998,0.003632576,0.000379259,0.007070679,-0.005948041,0.001315661,0.010495086,0.003836535,0.007421767,0.006596576,-0.002512238,0.006445996
6/29/1998,0.004668832,0.011186408,0.001065814,-0.00515299,0.00691369,0.002228572,0.002494182,0.01473966,-0.005785217,-0.007312647,0.013091175
6/30/1998,-0.004007995,-0.011270676,-0.005111004,-0.003789634,-0.004399161,-0.012926014,0.004845834,-0.004318871,0.008325098,0.004359205,0.00332654
7/1/1998,0.012932167,0.012935816,0.011028405,0.020168443,0.021203964,0.005132949,0.011216453,0.010959499,0.00948283,0.012621191,0.003795883
7/2/1998,-0.001861271,-0.001665141,0.000869483,0.00145105,0.005992119,0.005221195,-0.001717441,-0.020676684,-0.006887673,-0.00275269,-0.002029807
7/6/1998,0.009617935,0.017265308,0.012429984,-0.004632582,0.012923597,0.01177622,0.005835441,0.009149679,0.007010237,0.004726516,0.002563282
7/7/1998,-0.002302707,-0.003610112,-0.009675317,-0.018608821,0.002837489,0.001582324,0.000610141,0.003334037,-0.00843056,-8.57E-05,-0.009377162
7/8/1998,0.010355637,0.013227922,0.001167498,0.004350046,0.020295192,0.002706743,0.006848648,0.020765299,0.002715381,0.006239603,-5.38E-05
7/9/1998,-0.006714794,-0.008758229,-0.012689324,-0.01737392,-0.009315857,-0.003525848,-0.000727214,0.007641356,-0.037486731,-0.002175166,-0.005452547
7/10/1998,0.00497188,0.005793097,0.013140893,-0.002257868,0.009918132,0.00653413,-0.002265831,0.005220384,-0.013981736,0.00443063,0.000432971
7/13/1998,0.000776417,0.000731945,-0.007666635,-0.023441923,-0.000654665,0.004844794,-0.005524203,0.02231324,0.00058379,0.003733722,-0.00482739
7/14/1998,0.010593024,0.015088232,0.00943332,0.022122475,0.013632909,0.016513272,0.012869461,-0.00580765,0.013397946,0.00591143,0.003040176
7/15/1998,-0.002350636,-0.004092447,-0.006745198,0.003060338,-0.0136853,-0.006782865,-0.007750412,0.018120923,-0.002755087,0.006838853,-0.001573223
7/16/1998,0.007799454,0.010597768,0.004225784,0.001033689,0.004443522,0.016790057,0.006422578,0.006702642,0.015407448,0.010026502,0.004982409
7/17/1998,0.002332395,0.000994016,-0.005587872,-0.001927281,0.004787312,0.001739651,0.003135681,0.010192779,-0.0008849,0.001613137,-0.001351461
7/20/1998,-0.002225975,-0.007939875,-0.006304856,-0.016461863,-0.005596131,0.005579042,-0.007008527,0.009899553,-0.004753915,0.009501748,-0.006675918
7/21/1998,-0.016199157,-0.011036484,-0.006958545,-0.005227454,-0.028084373,-0.031216534,-0.01712231,-0.01448719,-0.009447884,-0.003280439,-0.007488624
7/22/1998,-0.000776457,0.000607349,-0.000729241,0.017162074,-0.001827123,0.005363284,-0.007884621,-0.012093911,-0.007597255,0.006550152,0.005635359
7/23/1998,-0.021110984,-0.027369741,-0.011857312,-0.03086324,-0.016650781,-0.028162959,-0.022506765,-0.021491581,-0.02499803,-0.014798642,-0.007502568
7/24/1998,0.000916462,-0.001165501,0.00689204,0.003600802,-0.009368586,0.010520294,-0.002291535,-0.002729899,-0.002587667,0.018423679,-0.003027886
7/27/1998,0.005662104,0.001331891,0.009065131,0.007162938,0.007808673,0.002901206,0.001697937,0.013646882,0.000730533,-0.00036598,0.001982925
7/28/1998,-0.014956542,-0.010410881,-0.010223387,-0.013204075,-0.019776883,-0.017992937,-0.009246109,-0.013713004,-0.011148685,-0.03060136,-0.008343742
7/29/1998,-0.004264847,-0.007636362,-0.009314668,0.005506702,-0.002237325,-5.73E-05,-0.007476188,-0.01423983,0.004287252,0.009183568,-0.005564225
7/30/1998,0.015785194,0.020249293,-0.000975286,0.013036106,0.014647084,0.01776891,0.01294045,0.035627496,0.007392395,0.007245358,0.008224096
7/31/1998,-0.019684786,-0.020884765,-0.025697176,-0.023490524,-0.011181361,-0.022965964,-0.018606187,-0.025753569,-0.016929709,-0.01136753,-0.019220616
8/3/1998,-0.007338825,-0.011679587,0.003916872,-0.022798812,-0.013737522,-0.01027223,-0.001692966,-0.003971896,-0.007247145,-0.002464753,0.007978915
8/4/1998,-0.036895393,-0.037926692,-0.026147658,-0.022508254,-0.050442071,-0.034953176,-0.033666371,-0.038098604,-0.022340002,-0.051143609,-0.021553656
8/5/1998,0.008792445,0.007984074,0.014996319,-0.012096922,0.012094477,0.010635689,0.004796387,0.014833654,0.004162048,0.007936376,0.002113622
8/6/1998,0.007642376,0.019772308,-0.003717927,-0.019749578,0.005159789,-0.005618328,0.010896503,0.025949667,0.006829732,0.018777051,-0.001942081
8/7/1998,-0.000163154,0.001817553,-0.008457054,0.031281107,-0.007484516,0.004813379,0.001458661,-0.004024833,0.009647367,-0.014767108,0.011652825
8/10/1998,-0.00574775,-0.000605484,-0.002944185,-0.015074491,-0.013734402,0.000447274,-0.005358856,-0.003703124,-0.008067317,-0.006677603,-0.001640225
8/11/1998,-0.012966191,-0.015521086,-0.008967563,0.016667052,-0.026053305,-0.00757092,-0.011388373,-0.018267692,-0.023123622,-0.008575816,-0.006587938
8/12/1998,0.014346481,0.021559491,0.009499794,0.003228702,0.018317366,0.006765683,0.019349846,0.016058,0.013605652,0.006998114,0.025873209
8/13/1998,-0.008599696,-0.011243362,-0.013308534,0.005612546,-0.015286922,0.003454955,-0.013081356,-0.014287358,-0.027470202,0.012595778,-0.00545628
8/14/1998,-0.011331723,-0.020917404,-0.007912093,0.001423633,-0.014965637,-0.009289888,-0.010273986,-0.004710329,-0.023640741,-0.019328921,-0.002683365
8/17/1998,0.019528462,0.008886197,0.020360728,0.011618053,0.023971966,0.025100961,0.013838417,0.024883059,0.017782744,0.025503246,0.013455861
8/18/1998,0.01614758,0.021122179,0.005148332,0.012576271,0.024445828,0.009263641,0.014482768,0.025312765,0.015287012,0.009553053,-0.00044194
8/19/1998,-0.00279342,-0.00401581,-0.009664681,0.011979143,-0.011804196,0.007280534,-0.002897408,-0.003619909,0.002888852,-0.000213197,-0.004929802
8/20/1998,-0.005840854,-0.001558847,-0.002472087,0.000734772,-0.021097957,-0.008934698,-0.004273605,-0.003787839,0.0071509,0.000426348,0.000777087
8/21/1998,-0.009516842,-0.01203258,-0.001734104,-0.009544968,-0.020647926,0.002871273,-0.010786921,-0.012831817,-0.009404898,-0.012265883,0.012297158
8/24/1998,0.00636595,0.011902567,0.014441277,-0.011035555,0.005845606,0.010544002,0.002496212,-0.001280757,0.013378829,0.012947662,0.007371644
8/25/1998,0.004316378,0.00871672,0.008436473,-0.005011035,0.002167855,0.007309515,0.00590365,0.006291099,-0.002717298,0,-0.004689724
8/26/1998,-0.007873039,-0.014149036,-0.00754078,-0.018148214,-0.013391667,0.01092134,-0.011394613,-0.004272265,-0.018164397,-0.009802531,0.003982222
8/27/1998,-0.039030159,-0.036703403,-0.033476449,-0.029223786,-0.056397013,-0.037325895,-0.037816087,-0.044931682,-0.035213124,-0.029510195,-0.007322037
8/28/1998,-0.014786061,-0.016132322,-0.011384198,-0.011655761,-0.024139624,-0.012580631,-0.010750279,-0.03433323,-0.011472684,0.018262942,0.009117028
8/31/1998,-0.070419064,-0.085563193,-0.064881916,-0.03779567,-0.064894267,-0.091758061,-0.059438765,-0.100078026,-0.04141772,-0.056649304,-0.014230441
9/1/1998,0.037944685,0.045395645,0.047926901,0.039339907,0.026373346,0.047889655,0.026039421,0.061522174,0.010573942,0.018925708,5.51E-05
9/2/1998,-0.003577981,-0.009272894,-0.023920184,-0.012582823,0.017434975,0.000803238,-0.010157825,0.006656893,0.003678447,-0.015983583,-0.019199788
9/3/1998,-0.008300856,-0.01199422,-0.012223019,0.010238906,-0.028979371,0.016659906,-0.019428673,-0.010979821,0.002063196,0.001513658,-0.001630817
9/4/1998,-0.008514615,-0.013525351,-0.002921679,0.032841434,-0.035010937,-0.015703042,-0.007384185,-0.008647505,0.007528839,0.005120245,0.003146777
9/8/1998,0.049707907,0.060103099,0.037852025,0.025377158,0.064684198,0.045268332,0.054693276,0.062312178,0.030884149,0.041314349,0.016967002
9/9/1998,-0.016950176,-0.019968639,-0.027685558,-0.0083877,-0.026106923,-0.014583623,-0.012585429,-0.017500991,-0.00715105,-0.008392149,0.004458028
9/10/1998,-0.026172585,-0.037217203,-0.026321467,0.014357568,-0.044626541,-0.019578256,-0.03357323,-0.024353992,-0.027528459,-0.025698015,0.000768513
9/11/1998,0.029320507,0.018248592,0.018223532,0.032333107,0.048499416,0.024889799,0.019651666,0.038716778,0.020400421,0.034571344,0.011891265
9/14/1998,0.020463928,0.01706403,0.021728877,0.007718321,0.031520384,0.023587941,0.019176741,0.014518043,0.024292693,0.023640333,0.013090391
9/15/1998,0.007700844,0.010807841,-0.002773072,0.005654335,0.021282462,0.010956242,0.001441546,0.007780347,0.009554213,-0.00965652,0.012234195
9/16/1998,0.007557167,0.006110477,0.001277449,-0.007048868,0.022879423,-0.00371571,0.013544656,0.007724972,0.008249984,0.0102543,0.008632996
9/17/1998,-0.025713217,-0.024285011,-0.029620875,-0.017181553,-0.034722691,-0.016908369,-0.021111869,-0.034134615,-0.021447188,-0.025463388,-0.00884449
9/18/1998,0.001203326,0.004359602,0.009522377,-0.005645711,-0.00899259,0.000616152,-0.003878041,-0.000600631,-0.008650446,0.027595403,0.005589553
9/21/1998,0.003738457,-0.002824387,-0.003915308,0.004666135,-0.000343525,0.009865237,0.002473988,0.021631271,0.000441664,-0.008340689,0.000368024
9/22/1998,0.005592377,0.001963555,0.007770605,-0.015357189,0.00718935,0.016076405,0.009835196,0.003026101,0.004259388,0.008723969,0.003568059
9/23/1998,0.034827952,0.024854804,0.02692725,0.05696488,0.047205127,0.022774492,0.036876397,0.039639212,0.025682317,0.034318735,0.016518998
9/24/1998,-0.022161611,-0.026530769,-0.018284616,-0.030690871,-0.040371968,-0.016194116,-0.017209239,-0.018167978,-0.001143429,-0.011836417,-0.014582889
9/25/1998,0.00194702,-0.004370699,-0.008597892,0.007244309,-0.00278202,-0.007609801,0.00675108,0.019970134,0.010456403,0.000499459,0.001201641
9/28/1998,0.004072923,0.00350768,0.015053236,-0.002891429,0.004170134,0.002371802,0.007030642,-0.004842969,0.022045051,0.004980917,0.003336117
9/29/1998,0.000338076,-0.020449421,-8.81E-05,0.029763536,-0.010304286,0.008695954,-0.005676546,-0.002313382,-0.01078684,0.025346791,0.013028827
9/30/1998,-0.030930338,-0.030066617,-0.025173158,-0.035571596,-0.039108598,-0.024721615,-0.032629632,-0.037123965,-0.042596121,-0.025222585,0.005532234
10/1/1998,-0.030553784,-0.038363405,-0.010815829,-0.005646707,-0.037521603,-0.040575498,-0.043350136,-0.050004716,-0.020953991,-0.003566693,-0.000459852
10/2/1998,0.016355453,0.012865766,0.037618477,0.026542345,0.030028793,0.007132891,0.011662086,-0.00861481,0.01200637,0.023405848,0.020637018
10/5/1998,-0.014103916,-0.013652445,0.011898133,0.011814324,-0.039931517,0.000179921,-0.020003683,-0.052727222,-0.005911056,0.007560938,0.02090634
10/6/1998,-0.003967903,0.011268901,0.015789802,0.007908139,-0.017597747,-0.011823392,0.004154218,-0.018705984,-0.001854394,-0.012606316,-0.005111832
10/7/1998,-0.013929296,-0.01195119,0.007632486,-0.015784609,-0.039383087,-0.030310017,-0.004357305,-0.017373416,0.006143389,0.001467412,0.005846964
10/8/1998,-0.011621855,-0.031357552,0.002375903,-0.022022049,-0.005261817,-0.011670653,-0.02978834,-0.010449328,-0.002881953,0.004105446,0.003618763
10/9/1998,0.025671167,0.035705727,-0.002460861,-0.001841086,0.063136805,0.024380779,0.028060434,0.059532336,0.026148145,-0.023185757,-0.032293672
10/12/1998,0.013440322,0.022280005,0.008165383,0.009171719,0.013427489,0.01404371,0.017845914,0.035496875,0.01927805,-0.015185082,-0.036870062
10/13/1998,-0.00286066,-0.008728747,0.00311317,0.001344538,0.007358223,0.001247623,0.002993417,-0.029324015,-0.039523425,0.016015061,0.018758971
10/14/1998,0.01074795,0.018040607,0.006573049,0.006361984,0.00896867,0.00267258,0.011293958,0.019554716,-0.016915605,0.019268102,0.018413542
10/15/1998,0.040886311,0.05013024,0.029359454,0.020856699,0.061372819,0.033258356,0.042809969,0.050731863,0.043270174,0.025708357,0.012770286
10/16/1998,0.008499102,0.016624851,0.003559586,0.004705453,0.026370288,0.00855917,0.017171218,0.001407774,0.03575328,-0.028805596,-0.019394669
10/19/1998,0.005630834,0.015373707,-0.002749476,-0.016401492,0.01132597,0.003020536,0.009648529,0.013018893,0.005790723,0.003951367,-0.009942721
10/20/1998,0.001451344,0.003446513,0.000242905,0.010434387,0.023394204,-0.016727003,0.007278419,-0.019098939,0.007941983,0.008823825,-0.015596267
10/21/1998,0.00568091,0.002924861,0.009547862,-0.011663585,-0.017388376,0.01411361,0.00336946,0.039177174,-0.019139999,0.010821749,-0.000468543
10/22/1998,0.007992538,0.014040325,0.017251402,-0.024324877,0.006487421,0.008310097,0.013813871,0.012097086,-0.010903099,0.010705891,0.008245438
10/23/1998,-0.007261418,-0.010107593,-0.00315769,-0.00700426,-0.011217259,0.005865119,-0.007967094,-0.008601598,-0.023607467,-0.008515746,-0.012001703
10/26/1998,0.001543253,-0.007927535,-0.001978631,0.010053265,-0.005639729,-0.003532203,-0.001220919,0.01973796,-0.001944615,0.009501259,-0.005082936
10/27/1998,-0.006533759,-0.010762855,-0.006198613,-0.011274296,-0.017279836,-0.003371518,-9.05E-05,-0.005125118,-0.001659512,0.004128582,0.000840204
10/28/1998,0.00277481,0.005302314,-0.004994716,-0.002740532,0.007864348,0.004004211,-0.004626278,0.016441777,-0.014035063,-0.006574439,0.003458398
10/29/1998,0.016692979,0.016477131,0.01178733,0.01801763,0.021475837,0.028064657,0.014935416,0.01360888,0.012228117,0.01532552,-0.006612809
10/30/1998,0.011667908,0.017794064,0.007493626,0.00345938,0.02448578,-0.002154781,0.018020105,0.004093913,0.024510856,0.012216489,0.011049258
11/2/1998,0.011705959,0.01894836,0.023302025,0.012014447,0.005973752,0.011448115,0.012241125,0.011869668,0.008365308,-0.004197076,0.011289023
11/3/1998,-0.000657451,-0.013311493,0.009513147,0.005152336,-0.005308237,-0.000221588,0.001649807,-0.011473886,0.011968691,0.015848435,0.009022001
11/4/1998,0.007168727,0.01242363,-0.005796454,-0.005294519,0.020538466,-0.010526413,0.009025605,0.025576457,0.007923153,-0.005216774,-0.002350177
11/5/1998,0.01356064,0.014943744,0.00765791,0.001752185,0.023010679,0.015638122,0.015823587,0.006441634,0.030147603,0.016358425,0.0014312
11/6/1998,0.006388762,0.009839856,0.003599102,0.007072165,0.001636513,0.014908706,-0.00148214,0.012491055,0.001397345,0.003636572,0.001531159
11/9/1998,-0.009360281,-0.009752352,-0.01011031,-0.015625318,-0.023065576,-0.010508742,-0.011036652,0.004884304,-0.011166577,-0.000411731,-0.001531159
11/10/1998,-0.001547902,0.000743478,0.011621855,-0.024834594,-0.012911856,0.007490262,-0.005542799,0.007580932,-0.018253263,-0.006912383,0.013192803
11/11/1998,-0.006478796,-0.003679051,-0.004010599,-0.005838645,-0.015851502,-0.014097488,-0.013010288,0.012281126,-0.012957656,-0.006846621,-0.01631341
11/12/1998,-0.002826284,-0.012095676,-0.000227497,0.030148166,-0.003578279,-0.002682858,0.001090679,-0.010692078,0.000762803,-0.013219923,0.003018445
11/13/1998,0.007204727,0.017260027,0.002196971,0.004905823,0.021374086,0.001494438,0.009806127,-0.00560574,0.01731764,0.001537279,0.003416715
11/16/1998,0.008998437,0.009601047,0.00798949,-0.011468564,0.014339504,0.012230971,0.011761307,0.008775757,0.006586789,0.009022158,0.010533343
11/17/1998,0.003046293,-0.000605484,-0.007573368,-0.013158721,0.016994974,-0.001312121,-0.000426821,0.009174943,-0.000812513,0.013720332,-0.002875522
11/18/1998,0.004642297,0.008786721,0.002908022,0.002237573,-0.005602426,0.017059197,0.008247995,0.008905274,-0.000338742,-0.0036856,-0.003441299
11/19/1998,0.007137569,0.005943109,0.008187532,-0.010452376,0.00781646,0.010459535,0.006919859,0.008937189,-0.003597737,0.021248842,-0.002537944
11/20/1998,0.009452979,0.004932822,0.009455807,0.022718321,0.015004416,0.013638017,0.002729431,0.00576824,0.00332666,0.008521005,0.003348727
11/23/1998,0.020983715,0.018992167,0.018429303,-0.00033603,0.035561518,0.020063043,0.018241629,0.032423934,0.006485633,0.009463908,0.006513036
11/24/1998,-0.004333627,-0.009703129,-0.013366001,-0.002066663,-0.002768807,-0.00764506,-0.001854638,-0.001348703,0.008181925,0.001303356,-0.000906253
11/25/1998,0.003365321,0.008078569,-0.001254196,-0.001299858,0.004236623,-0.000622439,-0.002850476,0.007092712,-0.001069233,0.01493905,0.000956577
11/27/1998,0.004751839,0.00813789,-0.003401615,0.035725689,-0.001554226,0.004038945,-0.003149087,0.01269619,-0.000401257,-0.000606136,-0.003983366
11/30/1998,-0.024355514,-0.015628248,-0.016920119,-0.023944508,-0.029880022,-0.021256839,-0.019190265,-0.036817339,-0.01870223,-0.029425064,-0.015683401
12/1/1998,0.009987827,0.005946665,0.00735601,-0.025557107,-0.000771926,0.010632673,0.007124068,0.044835044,-0.010826473,0.011794269,0.007923364
12/2/1998,-0.003202877,-0.008891184,-0.003296007,-0.01764027,0.003676148,0.013281992,-0.014640187,-0.005049499,-0.008510101,-0.002762634,-0.001375691
12/3/1998,-0.018160217,-0.016608643,-0.012153845,-0.01311002,-0.023109958,-0.030242711,-0.020889275,-0.024301312,-0.023409737,0.009816252,-0.005675587
12/4/1998,0.022866787,0.017114034,0.01384066,0.016831462,0.029804864,0.023052901,0.020420302,0.037239619,0.004895884,0.016976516,0.01904626
12/7/1998,0.009291378,0.012510885,-0.004466891,0.017721299,-0.001294194,0.000856176,0.008746288,0.029834191,0.011471325,0.01222212,-0.001359277
12/8/1998,-0.005280076,0.006217894,-0.012073647,-0.002630939,-0.020367303,0.003107201,-0.00551059,-0.003426894,-0.012675333,-0.001436354,0.001510194
12/9/1998,0.001862714,0.003135704,-0.006187713,0.021954514,0.000900739,-0.002174026,0.000255004,0.006028528,-0.00732604,0.00252101,-0.004790126
12/10/1998,-0.015701332,-0.014439486,-0.017235809,-0.009301947,-0.01643027,-0.02211019,-0.016668838,-0.023596058,-0.011993393,0.005023033,-0.010313298
12/11/1998,0.001434181,0.000543172,-0.001287177,0.009063289,-0.012463707,0.009280809,-0.005763455,0.01559352,-0.00878058,-0.003136437,0.003619221
12/14/1998,-0.021886594,-0.028557633,-0.004733876,-0.008822458,-0.022903315,-0.025059439,-0.021214314,-0.038533417,0.004291072,-0.022948933,-0.003466031
12/15/1998,0.018788209,0.020884157,0.022681984,-0.004343846,0.027372493,0.01121217,0.021865992,0.028720957,-0.005968863,0.015556932,0.003720413
12/16/1998,-0.000728565,0.001808357,-0.005574258,0.024180468,-0.000953802,0.001382758,-0.008373724,-0.007210935,-0.011824028,0.003545169,0.006793436
12/17/1998,0.015470353,0.009242867,0.000924784,-0.01613514,0.042163211,0.006066806,0.017538978,0.020428259,0.020402156,0.019053484,0.013400115
12/18/1998,0.006803763,0.01257618,-0.000154071,0.006170645,0.002652521,-0.01142232,0.009806729,0.023019815,-0.015170592,0.014301317,0.006063637
12/21/1998,0.012411731,0.01367787,0.004036526,-0.00387014,0.015624177,-0.005411211,0.009162701,0.027665627,0.010454458,0.030142972,0.001139037
12/22/1998,0.000624208,0.002834584,0.022383332,-0.003837119,-0.00759177,0.017651981,0.002151219,-0.006948651,-0.009499523,-0.015275061,-0.008998992
12/23/1998,0.020539129,0.023419525,0.028259453,0.02139475,0.014550981,0.017138268,0.012811027,0.028215342,0.020565343,0.019082213,0.007314739
12/24/1998,-0.001829662,0.001933664,-0.001971379,-0.007270356,0.001092896,-0.004680561,0.001787162,-0.007071501,0.008736807,-0.001114389,-0.0028797
12/28/1998,-0.000636667,-0.006883483,-0.006011087,-0.001897084,-0.007907233,0.002134973,0.005342402,0.00437566,0,0.010179865,-0.005384398
12/29/1998,0.013510897,0.023461257,0.010459428,0.009637718,0.010605592,0.029824659,0.013375107,-0.004670341,0.010285602,0.030751001,0.003244082
12/30/1998,-0.007956741,-0.011936481,-0.012041503,-0.019513046,-0.002152359,-0.002325171,-0.003920132,-0.006034441,-0.005235985,-0.018266363,-0.003294074
12/31/1998,-0.002183231,0.006376051,-0.004095569,-0.003457885,-0.012168659,0.000556511,0.002982333,-0.002105144,0.00318731,-0.007465603,0.003891832
1/4/1999,-0.000892608,-0.00633681,-0.007980888,0.006903853,0.003251752,-0.008048895,-0.005973587,0.01218886,0.005922601,-0.012120967,0.000298745
1/5/1999,0.013530895,0.014259797,0.007611093,-0.00964985,0.010065409,0.003486497,0.016927488,0.026524814,0.016800088,0.028110029,-0.002392465
1/6/1999,0.022121575,0.023852518,0.011985438,0.032324417,0.028264135,0.010814467,0.022935413,0.02473475,0.021135495,0.030182937,0.004431506
1/7/1999,-0.001991479,-0.003556972,-0.012651414,-0.002384906,0.016077828,-0.010433471,-0.010106501,0.003327982,-0.00645054,-0.008237891,-0.003982482
1/8/1999,0.004209851,0.006649564,-0.000925703,-0.003000893,0.00760252,-0.008261981,0.006590725,0.002908535,0.03191047,0.015337203,-0.003748037
1/11/1999,-0.008827482,-0.001318839,-0.012375288,-0.023663558,-0.015955083,-0.02462604,-0.01579484,0.015775223,-0.000329957,-0.020043974,-0.0141689
1/12/1999,-0.019470027,-0.014202411,-0.00398362,-0.015848346,-0.024037464,-0.016351734,-0.019936913,-0.034411747,-0.026010225,-0.014666804,0.001775794
